,VRM,VYM,VBM,IZM,INM
0,0.270883893394208,0.9947885531066021,0.7191839127441456,-0.1522141821270563,-0.16621077249819496
1,0.270883893394208,0.9947885531066021,0.7191839127441456,-0.16228658977861285,-0.16621077249819496
2,0.270883893394208,0.9947885531066021,0.7509755399955264,-0.16228658977861285,-0.16621077249819496
3,0.270883893394208,0.9947885531066021,0.7509755399955264,-0.16228658977861285,-0.16621077249819496
4,0.270883893394208,0.9947885531066021,0.7509755399955264,-0.16228658977861285,-0.16621077249819496
5,0.27710559473487767,0.9947885531066021,0.7509755399955264,-0.16228658977861285,-0.16909237491563364
6,0.270883893394208,0.9547024950697542,0.7509755399955264,-0.16228658977861285,-0.16909237491563364
7,0.270883893394208,0.9547024950697542,0.7191839127441456,-0.1522141821270563,-0.16909237491563364
8,0.270883893394208,0.9547024950697542,0.7191839127441456,-0.16228658977861285,-0.16909237491563364
9,0.270883893394208,0.9547024950697542,0.7191839127441456,-0.1522141821270563,-0.16909237491563364
10,0.270883893394208,0.9947885531066021,0.7509755399955264,-0.1522141821270563,-0.16909237491563364
11,0.270883893394208,0.9947885531066021,0.7509755399955264,-0.1522141821270563,-0.16909237491563364
12,0.270883893394208,0.9947885531066021,0.7509755399955264,-0.16228658977861285,-0.16909237491563364
13,0.270883893394208,0.9947885531066021,0.7509755399955264,-0.16228658977861285,-0.1719739632604117
14,0.270883893394208,0.9947885531066021,0.7509755399955264,-0.16228658977861285,-0.1719739632604117
15,0.27710559473487767,1.03487461114345,0.7509755399955264,-0.1522141821270563,-0.1719739632604117
16,0.27710559473487767,0.9947885531066021,0.7509755399955264,-0.16228658977861285,-0.1719739632604117
17,0.27710559473487767,0.9947885531066021,0.7509755399955264,-0.16228658977861285,-0.16909237491563364
18,0.27710559473487767,0.9947885531066021,0.7509755399955264,-0.16228658977861285,-0.16909237491563364
19,0.27710559473487767,0.9947885531066021,0.7509755399955264,-0.1522141821270563,-0.16909237491563364
20,0.270883893394208,0.9547024950697542,0.7509755399955264,-0.1522141821270563,-0.16909237491563364
21,0.270883893394208,0.9547024950697542,0.7191839127441456,-0.1522141821270563,-0.16909237491563364
22,0.270883893394208,0.9547024950697542,0.687464457177785,-0.16228658977861285,-0.16909237491563364
23,0.270883893394208,0.9547024950697542,0.7191839127441456,-0.16228658977861285,-0.16909237491563364
24,0.270883893394208,0.9547024950697542,0.7191839127441456,-0.16228658977861285,-0.16909237491563364
25,0.270883893394208,0.9947885531066021,0.7509755399955264,-0.16228658977861285,-0.16621077249819496
26,0.270883893394208,0.9947885531066021,0.7509755399955264,-0.16228658977861285,-0.16909237491563364
27,0.270883893394208,0.9947885531066021,0.7509755399955264,-0.1522141821270563,-0.16909237491563364
28,0.270883893394208,0.9947885531066021,0.7509755399955264,-0.16228658977861285,-0.1719739632604117
29,0.270883893394208,0.9947885531066021,0.7827310814043971,-0.16228658977861285,-0.1719739632604117
30,0.270883893394208,0.9947885531066021,0.7827310814043971,-0.16228658977861285,-0.17485556567785038
31,0.270883893394208,0.9947885531066021,0.7827310814043971,-0.16228658977861285,-0.17485556567785038
32,0.270883893394208,0.9947885531066021,0.7827310814043971,-0.16228658977861285,-0.1719739632604117
33,0.27710559473487767,1.03487461114345,0.8144505369707576,-0.1522141821270563,-0.17485556567785038
34,0.27710559473487767,1.03487461114345,0.8144505369707576,-0.1522141821270563,-0.17773716809528903
35,0.2833131718954323,1.03487461114345,0.8144505369707576,-0.16228658977861285,-0.17485556567785038
36,0.2833131718954323,1.03487461114345,0.8144505369707576,-0.16228658977861285,-0.17485556567785038
37,0.27710559473487767,1.03487461114345,0.7827310814043971,-0.16228658977861285,-0.17485556567785038
38,0.27710559473487767,1.03487461114345,0.7827310814043971,-0.16228658977861285,-0.17485556567785038
39,0.27710559473487767,1.03487461114345,0.7827310814043971,-0.16228658977861285,-0.17485556567785038
40,0.27710559473487767,1.03487461114345,0.7827310814043971,-0.16228658977861285,-0.17485556567785038
41,0.27710559473487767,1.03487461114345,0.7827310814043971,-0.1522141821270563,-0.17485556567785038
42,0.27710559473487767,1.03487461114345,0.7827310814043971,-0.16228658977861285,-0.1719739632604117
43,0.27710559473487767,1.03487461114345,0.7827310814043971,-0.1522141821270563,-0.1719739632604117
44,0.2833131718954323,1.0749606691802975,0.7827310814043971,-0.16228658977861285,-0.17485556567785038
45,0.27710559473487767,1.0749606691802975,0.7827310814043971,-0.16228658977861285,-0.17485556567785038
46,0.27710559473487767,1.03487461114345,0.7827310814043971,-0.16228658977861285,-0.17485556567785038
47,0.27710559473487767,1.03487461114345,0.7509755399955264,-0.16228658977861285,-0.17485556567785038
48,0.27710559473487767,1.03487461114345,0.7509755399955264,-0.16228658977861285,-0.17485556567785038
49,0.27710559473487767,1.03487461114345,0.7509755399955264,-0.16228658977861285,-0.17485556567785038
50,0.27710559473487767,1.03487461114345,0.7827310814043971,-0.16228658977861285,-0.17773716809528903
51,0.27710559473487767,1.03487461114345,0.7827310814043971,-0.16228658977861285,-0.17485556567785038
52,0.27710559473487767,1.03487461114345,0.7509755399955264,-0.16228658977861285,-0.17485556567785038
53,0.270883893394208,0.9947885531066021,0.7509755399955264,-0.16228658977861285,-0.17485556567785038
54,0.27710559473487767,0.9947885531066021,0.7509755399955264,-0.1522141821270563,-0.17485556567785038
55,0.27710559473487767,0.9947885531066021,0.7509755399955264,-0.16228658977861285,-0.17485556567785038
56,0.270883893394208,0.9947885531066021,0.7509755399955264,-0.16228658977861285,-0.1719739632604117
